trp_multiplayer_profile_troop_male|multiplayer profile troop male
trp_multiplayer_profile_troop_male_pl|multiplayer profile troop male
trp_multiplayer_profile_troop_female|multiplayer profile troop female
trp_multiplayer_profile_troop_female_pl|multiplayer profile troop female
trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_find_item_cheat|find item cheat
trp_find_item_cheat_pl|find item cheat
trp_random_town_sequence|Random Town Sequence
trp_random_town_sequence_pl|Random Town Sequence
trp_tournament_participants|Tournament Participants
trp_tournament_participants_pl|Tournament Participants
trp_tutorial_maceman|Maceman
trp_tutorial_maceman_pl|Maceman
trp_tutorial_archer|Archer
trp_tutorial_archer_pl|Archer
trp_tutorial_swordsman|Swordsman
trp_tutorial_swordsman_pl|Swordsman
trp_novice_fighter|Novice Fighter
trp_novice_fighter_pl|Novice Fighters
trp_regular_fighter|Regular Fighter
trp_regular_fighter_pl|Regular Fighters
trp_veteran_fighter|Veteran Fighter
trp_veteran_fighter_pl|Veteran Fighters
trp_champion_fighter|Champion Fighter
trp_champion_fighter_pl|Champion Fighters
trp_arena_training_fighter_1|Novice Fighter
trp_arena_training_fighter_1_pl|Novice Fighters
trp_arena_training_fighter_2|Novice Fighter
trp_arena_training_fighter_2_pl|Novice Fighters
trp_arena_training_fighter_3|Regular Fighter
trp_arena_training_fighter_3_pl|Regular Fighters
trp_arena_training_fighter_4|Regular Fighter
trp_arena_training_fighter_4_pl|Regular Fighters
trp_arena_training_fighter_5|Regular Fighter
trp_arena_training_fighter_5_pl|Regular Fighters
trp_arena_training_fighter_6|Veteran Fighter
trp_arena_training_fighter_6_pl|Veteran Fighters
trp_arena_training_fighter_7|Veteran Fighter
trp_arena_training_fighter_7_pl|Veteran Fighters
trp_arena_training_fighter_8|Veteran Fighter
trp_arena_training_fighter_8_pl|Veteran Fighters
trp_arena_training_fighter_9|Champion Fighter
trp_arena_training_fighter_9_pl|Champion Fighters
trp_arena_training_fighter_10|Champion Fighter
trp_arena_training_fighter_10_pl|Champion Fighters
trp_cattle|Cattle
trp_cattle_pl|Cattle
trp_farmer|Farmer
trp_farmer_pl|Farmers
trp_townsman|Militiaman
trp_townsman_pl|Militiamen
trp_watchman|Mercenary Halberdier
trp_watchman_pl|Mercenary Halberdiers
trp_caravan_guard|Mercenary Horseman
trp_caravan_guard_pl|Mercenary Horsemen
trp_mercenary_swordsman|Mercenary Marksman
trp_mercenary_swordsman_pl|Mercenary Marksmen
trp_hired_blade|Mercenary Pikeman
trp_hired_blade_pl|Mercenary Pikemen
trp_mercenary_crossbowman|Mercenary Musketeer
trp_mercenary_crossbowman_pl|Mercenary Musketeers
trp_mercenary_horseman|Mercenary Light Cavalryman
trp_mercenary_horseman_pl|Mercenary Light Cavalry
trp_mercenaries_end|mercenaries end
trp_mercenaries_end_pl|mercenaries end
trp_swadian_recruit|Scythe Wielder
trp_swadian_recruit_pl|Scythe Wielders
trp_swadian_militia|Militia Pikeman
trp_swadian_militia_pl|Pikeman Militia
trp_swadian_militia_levelup|Militia Pikeman
trp_swadian_militia_levelup_pl|Pikeman Militia
trp_swadian_skirmisher|Musket Militiaman
trp_swadian_skirmisher_pl|Musket Militia
trp_swadian_skirmisher_levelup|Musket Militiaman (veteran)
trp_swadian_skirmisher_levelup_pl|Musket Militiamen (veteran)
trp_swadian_footman|Pikeman
trp_swadian_footman_pl|Pikemen
trp_swadian_footman_levelup|Pikeman (veteran)
trp_swadian_footman_levelup_pl|Pikemen (veteran)
trp_swadian_crossbowman|Zolnier
trp_swadian_crossbowman_pl|Zolniers
trp_swadian_crossbowman_levelup|Zolnier (veteran)
trp_swadian_crossbowman_levelup_pl|Zolniers (veteran)
trp_swadian_infantry|German Infantry Pikeman
trp_swadian_infantry_pl|German Infantry Pikemen
trp_swadian_infantry_levelup|German Infantry Pikeman (veteran)
trp_swadian_infantry_levelup_pl|German Infantry Pikemen (veteran)
trp_swadian_sharpshooter|German Infantry Musketeer
trp_swadian_sharpshooter_pl|German Infantry Musketeers
trp_swadian_sharpshooter_levelup|German Infantry Musketeer (veteran)
trp_swadian_sharpshooter_levelup_pl|German Infantry Musketeers (veteran)
